ICAO,YEAR,PHASE,STND,RWY,SMPL,REF_MEAN,REF_P20,REF_P05,REF_P15,REF_PBWG
LTFM,2023,ARR,132,35R,22,4.545454545454546,4,3,3.1500000000000004,3.075
LTFM,2023,ARR,132,36,10,8.9,7.6,6,6.699999999999999,6.35
LTFM,2023,ARR,133,17L,7,3.5714285714285716,2.2,2,2,2
LTFM,2023,ARR,133,34L,2,17.5,16.6,16.15,16.45,16.299999999999997
LTFM,2023,ARR,133,35R,26,4.384615384615385,4,3,3.75,3.375
LTFM,2023,ARR,133,36,1,8,8,8,8,8
LTFM,2023,ARR,133L,16R,1,11,11,11,11,11
LTFM,2023,ARR,133L,17L,3,4.666666666666667,4.4,4.1,4.3,4.199999999999999
LTFM,2023,ARR,133L,34L,2,22,20.799999999999997,20.200000000000003,20.599999999999998,20.4
LTFM,2023,ARR,133L,35R,4,4.25,3.6,3.15,3.45,3.3
LTFM,2023,ARR,133L,36,2,6.5,6.2,6.05,6.15,6.1
LTFM,2023,ARR,133R,16R,1,17,17,17,17,17
LTFM,2023,ARR,133R,17L,2,4,3.4000000000000004,3.0999999999999996,3.3,3.1999999999999997
LTFM,2023,ARR,133R,34L,2,19,17.2,16.3,16.9,16.6
LTFM,2023,ARR,133R,35R,1,4,4,4,4,4
LTFM,2023,ARR,133R,36,2,8.5,7.6,7.15,7.45,7.300000000000001
LTFM,2023,ARR,134,16R,2,15.5,15.2,15.05,15.15,15.100000000000001
LTFM,2023,ARR,134,17L,23,3.4782608695652173,3,2.1,3,2.55
LTFM,2023,ARR,134,18,1,7,7,7,7,7
LTFM,2023,ARR,134,34L,27,19,16.2,14,15.9,14.95
LTFM,2023,ARR,134,35R,41,6.219512195121951,5,4,4,4
LTFM,2023,ARR,134,36,8,8,6.4,6,6.05,6.025
LTFM,2023,ARR,134L,16R,6,17.833333333333332,14,12.5,13.5,13
LTFM,2023,ARR,134L,17L,10,3.6,3,2.45,3,2.725
LTFM,2023,ARR,134L,18,1,6,6,6,6,6
LTFM,2023,ARR,134L,34L,3,18.333333333333332,13.799999999999999,10.200000000000001,12.600000000000001,11.400000000000002
LTFM,2023,ARR,134L,35R,16,7,4,3.75,4,3.875
LTFM,2023,ARR,134L,36,13,8.153846153846153,6.4,5.6,6,5.8
LTFM,2023,ARR,134R,16R,3,20.333333333333332,19.4,19.1,19.3,19.200000000000003
LTFM,2023,ARR,134R,17L,8,4,3,2.35,3,2.675
LTFM,2023,ARR,134R,18,3,9.666666666666666,7.4,7.1,7.3,7.199999999999999
LTFM,2023,ARR,134R,34L,8,16,13.8,13,13.099999999999998,13.049999999999999
LTFM,2023,ARR,134R,35R,7,4.857142857142857,4.2,3.3,3.9,3.5999999999999996
LTFM,2023,ARR,134R,36,9,9.222222222222221,7.6,6.4,7.2,6.800000000000001
LTFM,2023,ARR,135,16R,10,16.4,14.399999999999999,10.35,13.049999999999999,11.7
LTFM,2023,ARR,135,17L,21,3.5238095238095237,3,3,3,3
LTFM,2023,ARR,135,18,4,7.5,6.6000000000000005,6.15,6.449999999999999,6.3
LTFM,2023,ARR,135,34L,42,19.476190476190474,15.200000000000001,12,15,13.5
LTFM,2023,ARR,135,35R,47,6.276595744680851,4,4,4,4
LTFM,2023,ARR,135,36,15,8.333333333333334,7,6,7,6.5
LTFM,2023,ARR,135L,16R,12,18.75,18,14.3,17.65,15.975
LTFM,2023,ARR,135L,17L,8,4.25,3.4000000000000004,3,3.05,3.025
