ICAO,RANGE,CLASS,RWY,C40_SECT,N,REF_P20,REF_P05,REF_P15,REF_PBWG,C100_SECT,PHASE
EHAM,40NM,ZZ,22,"(250,360]",1,14.116666666666667,14.116666666666667,14.116666666666667,14.116666666666667,NA,ARR
EHAM,40NM,ZZ,27,"(150,250]",1,15.733333333333333,15.733333333333333,15.733333333333333,15.733333333333333,NA,ARR
EHAM,40NM,ZZ,36R,"(0,150]",1,11.25,11.25,11.25,11.25,NA,ARR
EHAM,100NM,H,06,NA,2373,25.166666666666668,23.693333333333335,24.816666666666666,24.255000000000003,"(0,150]",ARR
EHAM,100NM,H,06,NA,862,20.253333333333334,19.38416666666667,19.921666666666667,19.65291666666667,"(150,250]",ARR
EHAM,100NM,H,06,NA,5625,20.716666666666665,19.583333333333332,20.383333333333333,19.983333333333334,"(250,360]",ARR
EHAM,100NM,H,18C,NA,2536,23.533333333333335,22.35,23.22083333333333,22.785416666666666,"(0,150]",ARR
EHAM,100NM,H,18C,NA,198,24.776666666666667,23.4975,24.4125,23.955,"(150,250]",ARR
EHAM,100NM,H,18C,NA,918,20.906666666666666,19.764166666666668,20.666666666666668,20.21541666666667,"(250,360]",ARR
EHAM,100NM,H,18L,NA,1,-15.483333333333333,-15.483333333333333,-15.483333333333333,-15.483333333333333,"(0,150]",ARR
EHAM,100NM,H,18L,NA,1,-16.933333333333334,-16.933333333333334,-16.933333333333334,-16.933333333333334,"(150,250]",ARR
EHAM,100NM,H,18R,NA,4968,23.433333333333334,21.983333333333334,23.083333333333332,22.53333333333333,"(0,150]",ARR
EHAM,100NM,H,18R,NA,1592,23.716666666666665,22.5,23.416666666666668,22.958333333333336,"(150,250]",ARR
EHAM,100NM,H,18R,NA,11068,20.2,19.05,19.9,19.475,"(250,360]",ARR
EHAM,100NM,H,22,NA,232,22.51,21.168333333333333,22.088333333333335,21.628333333333334,"(0,150]",ARR
EHAM,100NM,H,22,NA,29,26.02,25.04,25.526666666666667,25.28333333333333,"(150,250]",ARR
EHAM,100NM,H,22,NA,130,24.566666666666663,21.64,23.778333333333336,22.70916666666667,"(250,360]",ARR
EHAM,100NM,H,24,NA,20,24.48,22.495833333333334,24.305833333333332,23.40083333333333,"(0,150]",ARR
EHAM,100NM,H,24,NA,6,23.883333333333333,-6.891666666666666,13.625000000000002,3.366666666666668,"(150,250]",ARR
EHAM,100NM,H,24,NA,30,23.226666666666667,22.884166666666665,23.189166666666665,23.036666666666665,"(250,360]",ARR
EHAM,100NM,H,27,NA,2976,21.35,19.983333333333334,20.966666666666665,20.475,"(0,150]",ARR
EHAM,100NM,H,27,NA,341,24.733333333333334,23.233333333333334,24.3,23.766666666666666,"(150,250]",ARR
EHAM,100NM,H,27,NA,1908,24.116666666666667,22.716666666666665,23.7,23.208333333333332,"(250,360]",ARR
EHAM,100NM,H,36C,NA,58,22.273333333333333,20.6575,21.7675,21.2125,"(0,150]",ARR
EHAM,100NM,H,36C,NA,73,21.13,20.056666666666665,20.696666666666665,20.376666666666665,"(150,250]",ARR
EHAM,100NM,H,36C,NA,513,22.990000000000002,21.35,22.476666666666667,21.913333333333334,"(250,360]",ARR
EHAM,100NM,H,36R,NA,1897,22.85,21.233333333333334,22.483333333333334,21.858333333333334,"(0,150]",ARR
EHAM,100NM,H,36R,NA,112,20.753333333333334,19.29083333333333,20.454166666666666,19.8725,"(150,250]",ARR
EHAM,100NM,H,36R,NA,375,23.063333333333336,21.778333333333336,22.76833333333333,22.273333333333333,"(250,360]",ARR
EHAM,100NM,LJ,04,NA,117,22.583333333333332,20.023333333333333,22.259999999999998,21.141666666666666,"(0,150]",ARR
EHAM,100NM,LJ,04,NA,154,21.053333333333335,18.896666666666665,20.631666666666668,19.764166666666668,"(150,250]",ARR
EHAM,100NM,LJ,04,NA,71,22.766666666666666,20.924999999999997,22.34166666666667,21.633333333333333,"(250,360]",ARR
EHAM,100NM,LJ,06,NA,18,27.33,26.020833333333336,27.025,26.522916666666667,"(0,150]",ARR
EHAM,100NM,LJ,06,NA,33,22.293333333333333,20.85,22.07,21.46,"(150,250]",ARR
EHAM,100NM,LJ,06,NA,25,21.753333333333337,20.38666666666667,21.093333333333334,20.740000000000002,"(250,360]",ARR
EHAM,100NM,LJ,18C,NA,9,25.643333333333334,23.523333333333333,25.236666666666668,24.380000000000003,"(0,150]",ARR
EHAM,100NM,LJ,18C,NA,6,27.85,26.625,27.44166666666667,27.033333333333335,"(150,250]",ARR
EHAM,100NM,LJ,18C,NA,1,25.583333333333332,25.583333333333332,25.583333333333332,25.583333333333332,"(250,360]",ARR
EHAM,100NM,LJ,18R,NA,11,25.4,23.516666666666666,25.333333333333332,24.424999999999997,"(0,150]",ARR
EHAM,100NM,LJ,18R,NA,23,26.130000000000003,24.363333333333333,26.003333333333337,25.183333333333337,"(150,250]",ARR
EHAM,100NM,LJ,18R,NA,23,22.43333333333333,21.956666666666667,22.271666666666665,22.114166666666666,"(250,360]",ARR
EHAM,100NM,LJ,22,NA,298,22.166666666666664,20.575833333333332,21.942500000000003,21.259166666666665,"(0,150]",ARR
EHAM,100NM,LJ,22,NA,421,25.75,24,25.283333333333335,24.641666666666666,"(150,250]",ARR
EHAM,100NM,LJ,22,NA,198,23.716666666666665,22.316666666666666,23.192500000000003,22.754583333333336,"(250,360]",ARR
